Wall time,Step,Value
1701881422.0220292,210649,5.736081600189209
1701881422.96421,210749,5.736104965209961
1701881427.4820635,211199,5.736120223999023
1701881429.4836307,211399,5.736144542694092
1701881432.4118025,211699,5.736147880554199
1701881434.9202795,211949,5.736143589019775
1701881439.0385022,212199,5.7361741065979
1701881443.518737,212649,5.736173629760742
1701881446.9724913,212999,5.736154556274414
1701881449.0065637,213199,5.736175537109375
1701881453.3785577,213649,5.7361273765563965
1701881462.1546853,214349,5.736161231994629
1701881465.606327,214699,5.736151695251465
1701881466.9860198,214849,5.736133575439453
1701881468.05312,214949,5.736169815063477
1701881468.533941,214999,5.736142158508301
1701881470.5206192,215199,5.736180782318115
1701881470.973067,215249,5.736169815063477
1701881477.3784714,215899,5.736155033111572
1701881481.5975502,216149,5.736171245574951
1701881482.0819614,216199,5.736164569854736
1701881483.01353,216299,5.736158847808838
1701881485.9771118,216599,5.736172199249268
1701881487.5220702,216749,5.7361273765563965
1701881502.0657244,218049,5.736208915710449
1701881505.0346231,218349,5.736176013946533
1701881507.0496664,218549,5.736196041107178
1701881508.4321146,218699,5.736186981201172
1701881512.4391239,219099,5.736206531524658
1701881513.3535066,219199,5.736197471618652
1701881522.9652467,219999,5.736206531524658
1701881523.4581153,220049,5.736196517944336
1701881532.7633715,220999,5.73618221282959
1701881533.2143557,221049,5.736161231994629
1701881534.7908373,221199,5.736187934875488
1701881538.1740232,221549,5.736197471618652
1701881539.2288187,221649,5.736202239990234
1701881544.3015404,221999,5.736215114593506
1701881545.3997073,222099,5.73621129989624
1701881545.8827038,222149,5.736205101013184
1701881552.1592095,222799,5.736211776733398
1701881553.2380552,222899,5.736202716827393
1701881558.0857277,223399,5.736220836639404
1701881559.6390514,223549,5.736225605010986
1701881566.2556868,224049,5.736237049102783
1701881567.8146498,224199,5.736202239990234
1701881568.7117836,224299,5.73621940612793
1701881569.7785494,224399,5.736217975616455
1701881575.7126133,224999,5.736215591430664
1701881584.0777895,225849,5.736228942871094
1701881592.8407753,226549,5.736245632171631
1701881595.8161275,226849,5.736238479614258
1701881599.2142105,227199,5.736236572265625
1701881603.195064,227599,5.736217975616455
1701881605.0973191,227799,5.7362446784973145
1701881609.8100114,228099,5.736231803894043
1701881610.2632515,228149,5.7362446784973145
1701881610.725697,228199,5.736266136169434
1701881615.6155438,228699,5.736251354217529
1701881625.761152,229749,5.736234188079834
1701881628.1760821,229999,5.736244201660156
1701881631.7598257,230199,5.736258506774902
1701881634.657058,230499,5.736248970031738
1701881639.5253696,230999,5.7362565994262695
1701881641.9422405,231249,5.736259937286377
1701881644.8346338,231549,5.736242771148682
1701881646.6766357,231749,5.736272811889648
1701881647.2649982,231799,5.736271381378174
1701881652.2120705,232149,5.736267566680908
1701881653.7339735,232299,5.7362589836120605
1701881654.17967,232349,5.736262798309326
1701881655.2711158,232449,5.736255645751953
1701881656.6489484,232599,5.736265182495117
1701881657.09889,232649,5.736267566680908
1701881657.5679412,232699,5.736265659332275
1701881661.026495,233049,5.736241340637207
1701881662.4040816,233199,5.7362542152404785
1701881662.8668666,233249,5.7362589836120605
1701881663.406489,233299,5.736255645751953
1701881663.9189389,233349,5.736260890960693
1701881664.8533201,233449,5.736252307891846
1701881666.3725767,233599,5.736246109008789
1701881666.8295565,233649,5.736258506774902
1701881669.7308292,233949,5.7362775802612305
1701881673.85441,234199,5.736265659332275
1701881674.9246602,234299,5.736273765563965
1701881676.3139455,234449,5.736265659332275
1701881685.9743705,235449,5.736280918121338
1701881686.882807,235549,5.736250877380371
1701881689.7253351,235849,5.736291885375977
1701881694.2707143,236149,5.73628568649292
1701881699.9960794,236749,5.736288070678711
1701881706.160892,237399,5.73626184463501
1701881708.9861956,237699,5.736276149749756
1701881709.8941698,237799,5.736283302307129
1701881718.76439,238549,5.736274719238281
1701881720.117908,238699,5.7362823486328125
1701881721.0186584,238799,5.7362895011901855
1701881721.6081111,238849,5.736298084259033
1701881731.6034741,239799,5.7362895011901855
1701881737.0631921,240199,5.736263275146484
1701881744.1576242,240949,5.736292839050293
1701881745.5301783,241099,5.736286163330078
1701881751.6166646,241749,5.736299514770508
1701881756.6197803,242099,5.736297130584717
1701881760.4748464,242499,5.73629093170166
1701881760.9196491,242549,5.7362871170043945
1701881762.2696705,242699,5.736293315887451
1701881763.2979088,242799,5.736294269561768
1701881763.7347484,242849,5.736311912536621
1701881770.327732,243549,5.736306667327881
1701881774.125269,243949,5.736307621002197
1701881782.4057014,244649,5.7363200187683105
1701881785.736701,244999,5.736295700073242
1701881788.5736532,245299,5.73630428314209
1701881789.9151952,245449,5.7363057136535645
1701881793.1773624,245799,5.736316204071045
1701881800.6268387,246399,5.736324310302734
1701881801.5124624,246499,5.736306190490723
1701881802.111362,246549,5.736321926116943
1701881805.3851025,246899,5.736324310302734
1701881813.8715067,247799,5.736319541931152
1701881822.6226487,248549,5.736319541931152
1701881825.9112215,248899,5.736321449279785
1701881828.312108,249149,5.736332893371582
1701881828.7473345,249199,5.736335277557373
1701881831.5636013,249499,5.7363362312316895
1701881835.8786538,249949,5.736340522766113
1701881838.9346192,250099,5.736340045928955
1701881839.8246093,250199,5.736331462860107
1701881842.6579268,250499,5.736326217651367
1701881844.1314337,250649,5.736337184906006
1701881855.0093696,251799,5.736342906951904
1701881858.5024993,251999,5.736334800720215
1701881864.593827,252649,5.7363457679748535
1701881866.5543268,252849,5.73635196685791
1701881874.9933693,253749,5.736358642578125
1701881879.9867027,254099,5.7363667488098145
1701881881.9074252,254299,5.736356735229492
1701881890.8554475,255249,5.736348628997803
1701881892.197156,255399,5.736355781555176
1701881892.7732737,255449,5.736362457275391
1701881893.6653612,255549,5.736350059509277
1701881894.564398,255649,5.736352920532227
1701881895.0009623,255699,5.736353874206543
1701881896.962884,255899,5.736355304718018
1701881897.4167252,255949,5.736354827880859
1701881903.8971155,256449,5.736361980438232
1701881906.7557771,256749,5.736358165740967
1701881908.5550869,256949,5.7363481521606445
1701881920.6712077,258049,5.736359596252441
1701881926.785795,258699,5.736360549926758
1701881930.5404496,259099,5.736374855041504
1701881934.402259,259499,5.736368179321289
1701881940.7248225,259999,5.73635196685791
1701881941.192807,260049,5.736364841461182
1701881948.3458123,260799,5.736371994018555
1701881949.6834626,260949,5.736368179321289
1701881954.8513992,261499,5.7363786697387695
1701881955.3234441,261549,5.736371040344238
1701881956.805437,261699,5.73637056350708
1701881965.9581742,262499,5.736378192901611
1701881967.8951507,262699,5.736381530761719
1701881969.8143477,262899,5.7363786697387695
1701881973.9662614,263349,5.7363739013671875
1701881976.3672693,263599,5.736382961273193
1701881977.2793238,263699,5.736375331878662
1701881978.3160427,263799,5.736382961273193
1701881983.732648,264199,5.7363715171813965
1701881985.9843495,264449,5.736379146575928
1701881988.3822203,264699,5.736372947692871
1701881995.0276756,265399,5.736390590667725
1701881995.489152,265449,5.736369609832764
1701881996.398464,265549,5.7363786697387695
1701881998.7775433,265799,5.736379146575928
1701882004.211106,266199,5.736382484436035
1701882007.1077611,266499,5.73638391494751
1701882013.1824608,267149,5.736367702484131
1701882017.4990993,267599,5.73638391494751
1701882020.3191998,267899,5.736382961273193
1701882020.7670875,267949,5.7363762855529785
1701882023.8083298,268099,5.736376762390137
1701882026.6514041,268399,5.736387729644775
1701882029.4903972,268699,5.736384868621826
1701882031.8482099,268949,5.736379623413086
1701882033.3336096,269099,5.736386775970459
1701882034.205213,269199,5.736387729644775
1701882039.4407399,269749,5.736382007598877
1701882041.3707824,269949,5.736393451690674
1701882046.8289087,270349,5.7363972663879395
1701882048.6349828,270549,5.73639440536499
1701882050.5611274,270749,5.736396312713623
1701882052.944711,270999,5.73638391494751
1701882055.3114083,271249,5.736389636993408
1701882058.616022,271599,5.736386299133301
1701882060.993852,271849,5.736382961273193
1701882061.8828177,271949,5.736382961273193
1701882063.994625,271999,5.736385822296143
1701882064.4764867,272049,5.736393928527832
1701882068.7744505,272499,5.736380100250244
1701882069.2609756,272549,5.7363972663879395
1701882069.7153356,272599,5.736391544342041
1701882072.5326753,272899,5.736390113830566
1701882078.179109,273499,5.73639440536499
1701882080.5539012,273749,5.736390113830566
1701882085.56494,274099,5.7364020347595215
1701882086.487602,274199,5.736387252807617
1701882091.2389793,274699,5.7364020347595215
1701882092.128114,274799,5.736402988433838
1701882099.2774487,275549,5.736394882202148
1701882105.5906317,276049,5.73639440536499
1701882106.5134203,276149,5.736392498016357
1701882108.462382,276349,5.7363996505737305
1701882109.3488567,276449,5.736403465270996
1701882114.0799627,276949,5.736403465270996
1701882115.5120153,277099,5.736400127410889
1701882119.309362,277499,5.736401081085205
1701882126.6763313,278099,5.7364044189453125
1701882132.7863288,278749,5.736413955688477
1701882136.0514657,279099,5.736398696899414
1701882137.4164948,279249,5.736397743225098
1701882139.338754,279449,5.736402988433838
1701882147.1555028,280099,5.7364020347595215
1701882152.3608239,280649,5.7364091873168945
1701882155.6241925,280999,5.7364020347595215
1701882158.9231303,281349,5.736405372619629
1701882163.6682642,281849,5.736401081085205
1701882165.076062,281999,5.736410617828369
1701882168.251413,282149,5.73640775680542
1701882168.7041655,282199,5.73641300201416
1701882171.1120925,282449,5.7364115715026855
1701882173.9197607,282749,5.73640775680542
1701882174.8142264,282849,5.736405372619629
1701882179.5992014,283349,5.7364068031311035
1701882180.0493762,283399,5.736410140991211
1701882189.2127023,284199,5.736405849456787
1701882190.6911652,284349,5.736409664154053
1701882193.0658238,284599,5.7364115715026855
1701882193.955873,284699,5.73640251159668
1701882198.735499,285199,5.736416339874268
1701882199.6267188,285299,5.736412525177002
1701882205.2454293,285899,5.736405372619629
1701882207.911933,285999,5.736415386199951
1701882208.8439035,286099,5.736410140991211
1701882212.2373405,286449,5.73641300201416
1701882216.846508,286949,5.7364068031311035
1701882220.7173803,287349,5.736412525177002
1701882221.6177385,287449,5.7364115715026855
1701882222.5142465,287549,5.736414432525635
1701882223.9800894,287699,5.7364115715026855
1701882224.863487,287799,5.736410617828369
1701882230.3174043,288199,5.736405372619629
1701882235.059322,288699,5.736415386199951
1701882235.5100675,288749,5.736417293548584
1701882239.3334677,289149,5.73641300201416
1701882240.2795355,289249,5.736421585083008
1701882242.161589,289449,5.73641300201416
1701882242.6606164,289499,5.73641300201416
1701882252.8441184,290399,5.736414432525635
1701882255.1988432,290649,5.736422538757324
1701882256.2360387,290749,5.736419200897217
1701882256.6869469,290799,5.736421585083008
1701882258.044606,290949,5.736419200897217
1701882262.354081,291399,5.736416816711426
1701882271.9891737,292249,5.736420154571533
1701882276.7347848,292749,5.736416816711426
1701882281.5288954,293249,5.736423492431641
1701882283.882869,293499,5.736423969268799
1701882285.6936834,293699,5.736420631408691
1701882286.2870138,293749,5.73642110824585
1701882288.1405323,293949,5.736419677734375
1701882292.225239,294199,5.736418724060059
1701882292.6851919,294249,5.736420631408691
1701882293.1172984,294299,5.736428260803223
1701882294.5936818,294449,5.73642635345459
1701882295.9368641,294599,5.736419200897217
1701882302.6022725,295299,5.736425399780273
1701882304.8705976,295549,5.736426830291748
1701882306.3516922,295699,5.73642635345459
1701882315.5191383,296499,5.736419200897217
1701882315.9605386,296549,5.7364277839660645
1701882317.9190495,296749,5.736421585083008
1701882320.2977622,296999,5.736424922943115
1701882323.5873334,297349,5.73642110824585
1701882329.0074058,297799,5.73642110824585
1701882329.8939013,297899,5.736430644989014
1701882335.8074856,298349,5.736427307128906
1701882338.6958168,298649,5.736422538757324
1701882339.5910795,298749,5.7364349365234375
1701882342.3976204,299049,5.736423969268799
1701882343.2954578,299149,5.736429214477539
1701882344.3111181,299249,5.736433982849121
1701882347.5811377,299599,5.736429691314697
1701882349.9515579,299849,5.736433506011963
1701882350.8413913,299949,5.736422538757324
1701882352.9511902,299999,5.736438751220703
